season,game_id,start_date,home_team,away_team,home_points,away_points,neutral_site,scope_status,scope_provenance
2024,401628489,2024-09-21T19:30:00.000Z,Michigan,USC,27,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628493,2024-09-21T19:30:00.000Z,Penn State,Kent State,56,0,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628494,2024-09-21T19:30:00.000Z,Virginia Tech,Rutgers,23,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628979,2024-09-21T19:30:00.000Z,Notre Dame,Miami (OH),28,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635554,2024-09-21T19:30:00.000Z,Louisville,Georgia Tech,31,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636877,2024-09-21T19:30:00.000Z,Texas Tech,Arizona State,30,22,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644736,2024-09-21T19:30:00.000Z,Northern Illinois,Buffalo,20,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645329,2024-09-21T19:30:00.000Z,Navy,Memphis,56,44,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635553,2024-09-21T20:00:00.000Z,Middle Tennessee,Duke,17,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636876,2024-09-21T20:00:00.000Z,Oklahoma State,Utah,19,22,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628368,2024-09-21T20:15:00.000Z,Missouri,Vanderbilt,30,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635557,2024-09-21T21:00:00.000Z,SMU,TCU,66,42,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641028,2024-09-21T21:00:00.000Z,Colorado State,UTEP,27,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401640991,2024-09-21T22:00:00.000Z,Liberty,East Carolina,35,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628491,2024-09-21T23:00:00.000Z,Washington,Northwestern,24,5,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401629031,2024-09-21T23:00:00.000Z,UConn,Florida Atlantic,48,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635551,2024-09-21T23:00:00.000Z,Florida State,California,14,9,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635555,2024-09-21T23:00:00.000Z,South Florida,Miami (FL),15,50,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641008,2024-09-21T23:00:00.000Z,Louisiana Tech,Tulsa,20,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641034,2024-09-21T23:00:00.000Z,Sam Houston,New Mexico State,31,11,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641037,2024-09-21T23:00:00.000Z,Western Kentucky,Toledo,26,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643716,2024-09-21T23:00:00.000Z,North Texas,Wyoming,44,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628369,2024-09-21T23:30:00.000Z,Oklahoma,Tennessee,15,25,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628370,2024-09-21T23:30:00.000Z,South Carolina,Akron,50,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628372,2024-09-21T23:30:00.000Z,Texas A&M,Bowling Green,26,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628487,2024-09-21T23:30:00.000Z,Minnesota,Iowa,14,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628366,2024-09-21T23:45:00.000Z,Ole Miss,Georgia Southern,52,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628371,2024-09-22T00:00:00.000Z,Texas,UL Monroe,51,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628490,2024-09-22T00:00:00.000Z,Boston College,Michigan State,23,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636874,2024-09-22T00:00:00.000Z,Colorado,Baylor,38,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643711,2024-09-22T00:30:00.000Z,New Mexico,Fresno State,21,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643717,2024-09-22T00:30:00.000Z,Oregon State,Purdue,38,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636872,2024-09-22T02:30:00.000Z,BYU,Kansas State,38,9,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645331,2024-09-26T23:30:00.000Z,Temple,Army,14,42,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401634767,2024-09-27T23:30:00.000Z,Miami (FL),Virginia Tech,38,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628501,2024-09-28T00:00:00.000Z,Rutgers,Washington,21,18,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628377,2024-09-28T16:00:00.000Z,Ole Miss,Kentucky,17,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628496,2024-09-28T16:00:00.000Z,Indiana,Maryland,42,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628497,2024-09-28T16:00:00.000Z,Michigan,Minnesota,27,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628499,2024-09-28T16:00:00.000Z,Purdue,Nebraska,10,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401629032,2024-09-28T16:00:00.000Z,UConn,Buffalo,47,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635560,2024-09-28T16:00:00.000Z,Boston College,Western Kentucky,21,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635564,2024-09-28T16:00:00.000Z,NC State,Northern Illinois,24,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636880,2024-09-28T16:00:00.000Z,Baylor,BYU,28,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636883,2024-09-28T16:00:00.000Z,Kansas State,Oklahoma State,42,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645332,2024-09-28T16:00:00.000Z,UAB,Navy,18,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645337,2024-09-28T16:00:00.000Z,Tulane,South Florida,45,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643793,2024-09-28T17:30:00.000Z,James Madison,Ball State,63,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641041,2024-09-28T19:00:00.000Z,Sam Houston,Texas State,40,39,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628373,2024-09-28T19:30:00.000Z,Texas A&M,Arkansas,21,17,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628375,2024-09-28T19:30:00.000Z,Auburn,Oklahoma,21,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628502,2024-09-28T19:30:00.000Z,USC,Wisconsin,38,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628980,2024-09-28T19:30:00.000Z,Notre Dame,Louisville,31,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401629043,2024-09-28T19:30:00.000Z,Miami (OH),UMass,23,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635659,2024-09-28T19:30:00.000Z,Wake Forest,Louisiana,38,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636882,2024-09-28T19:30:00.000Z,Kansas,TCU,27,38,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636885,2024-09-28T19:30:00.000Z,UCF,Colorado,21,48,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643720,2024-09-28T19:30:00.000Z,UNLV,Fresno State,59,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643721,2024-09-28T19:30:00.000Z,Central Michigan,San Diego State,22,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643792,2024-09-28T19:30:00.000Z,Georgia State,Georgia Southern,21,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643794,2024-09-28T19:30:00.000Z,Marshall,Western Michigan,27,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644738,2024-09-28T19:30:00.000Z,Ohio,Akron,30,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644739,2024-09-28T19:30:00.000Z,Kent State,Eastern Michigan,33,52,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635562,2024-09-28T20:00:00.000Z,Duke,North Carolina,21,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645334,2024-09-28T20:00:00.000Z,East Carolina,UTSA,30,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628378,2024-09-28T20:15:00.000Z,Texas,Mississippi State,35,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643795,2024-09-28T21:00:00.000Z,Bowling Green,Old Dominion,27,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401640981,2024-09-28T22:00:00.000Z,FIU,Louisiana Tech,17,10,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635561,2024-09-28T23:00:00.000Z,Clemson,Stanford,40,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636881,2024-09-28T23:00:00.000Z,Houston,Iowa State,0,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643796,2024-09-28T23:00:00.000Z,Troy,UL Monroe,9,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645333,2024-09-28T23:00:00.000Z,Rice,Charlotte,20,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645336,2024-09-28T23:00:00.000Z,North Texas,Tulsa,52,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628374,2024-09-28T23:30:00.000Z,Alabama,Georgia,41,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628495,2024-09-28T23:30:00.000Z,Penn State,Illinois,21,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628498,2024-09-28T23:30:00.000Z,Michigan State,Ohio State,7,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641025,2024-09-28T23:30:00.000Z,Memphis,Middle Tennessee,24,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628376,2024-09-28T23:45:00.000Z,LSU,South Alabama,42,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635563,2024-09-29T00:00:00.000Z,SMU,Florida State,42,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636884,2024-09-29T00:00:00.000Z,Texas Tech,Cincinnati,44,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641035,2024-09-29T00:00:00.000Z,New Mexico State,New Mexico,40,50,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643718,2024-09-29T00:00:00.000Z,Wyoming,Air Force,31,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643719,2024-09-29T02:00:00.000Z,Boise State,Washington State,45,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636886,2024-09-29T02:15:00.000Z,Utah,Arizona,10,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628500,2024-09-29T03:00:00.000Z,UCLA,Oregon,13,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643797,2024-10-03T23:00:00.000Z,Troy,Texas State,17,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641029,2024-10-04T01:00:00.000Z,UTEP,Sam Houston,21,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641001,2024-10-04T23:00:00.000Z,Kennesaw State,Jacksonville State,24,63,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636891,2024-10-04T23:30:00.000Z,TCU,Houston,19,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628506,2024-10-05T01:00:00.000Z,Oregon,Michigan State,31,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401634779,2024-10-05T01:00:00.000Z,UNLV,Syracuse,41,44,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628383,2024-10-05T16:00:00.000Z,Texas A&M,Missouri,41,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628509,2024-10-05T16:00:00.000Z,Wisconsin,Purdue,52,6,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628510,2024-10-05T16:00:00.000Z,Penn State,UCLA,27,11,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401629044,2024-10-05T16:00:00.000Z,Northern Illinois,UMass,34,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635567,2024-10-05T16:00:00.000Z,Virginia,Boston College,24,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635571,2024-10-05T16:00:00.000Z,Louisville,SMU,27,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635572,2024-10-05T16:00:00.000Z,North Carolina,Pittsburgh,24,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635638,2024-10-05T16:00:00.000Z,NC State,Wake Forest,30,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643722,2024-10-05T16:00:00.000Z,Air Force,Navy,7,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645339,2024-10-05T16:00:00.000Z,Tulsa,Army,7,49,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645338,2024-10-05T17:00:00.000Z,UAB,Tulane,20,71,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644741,2024-10-05T18:00:00.000Z,Ball State,Western Michigan,42,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628381,2024-10-05T19:30:00.000Z,Georgia,Auburn,31,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628382,2024-10-05T19:30:00.000Z,South Carolina,Ole Miss,3,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628503,2024-10-05T19:30:00.000Z,Northwestern,Indiana,24,41,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628504,2024-10-05T19:30:00.000Z,Ohio State,Iowa,35,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401629033,2024-10-05T19:30:00.000Z,UConn,Temple,29,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635573,2024-10-05T19:30:00.000Z,Stanford,Virginia Tech,7,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643799,2024-10-05T19:30:00.000Z,Marshall,Appalachian State,52,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644684,2024-10-05T19:30:00.000Z,Toledo,Miami (OH),30,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644740,2024-10-05T19:30:00.000Z,Akron,Bowling Green,20,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645340,2024-10-05T19:30:00.000Z,Charlotte,East Carolina,55,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628508,2024-10-05T20:00:00.000Z,Nebraska,Rutgers,14,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636890,2024-10-05T20:00:00.000Z,Oklahoma State,West Virginia,14,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628384,2024-10-05T20:15:00.000Z,Vanderbilt,Alabama,40,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643724,2024-10-05T22:30:00.000Z,Oregon State,Colorado State,39,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635569,2024-10-05T23:00:00.000Z,Florida State,Clemson,13,29,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643723,2024-10-05T23:00:00.000Z,Boise State,Utah State,62,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643798,2024-10-05T23:00:00.000Z,Coastal Carolina,Old Dominion,45,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643800,2024-10-05T23:00:00.000Z,Arkansas State,South Alabama,18,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643801,2024-10-05T23:00:00.000Z,UL Monroe,James Madison,21,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643802,2024-10-05T23:00:00.000Z,Southern Miss,Louisiana,13,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628379,2024-10-05T23:30:00.000Z,Arkansas,Tennessee,19,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628505,2024-10-05T23:30:00.000Z,Washington,Michigan,27,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628507,2024-10-05T23:30:00.000Z,Minnesota,USC,24,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636889,2024-10-05T23:30:00.000Z,Iowa State,Baylor,43,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643726,2024-10-05T23:30:00.000Z,San Jose State,Nevada,35,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628380,2024-10-05T23:45:00.000Z,Florida,UCF,24,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635570,2024-10-06T00:00:00.000Z,Georgia Tech,Duke,24,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636888,2024-10-06T00:00:00.000Z,Arizona State,Kansas,35,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643725,2024-10-06T00:00:00.000Z,San Diego State,Hawaii,27,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635568,2024-10-06T02:30:00.000Z,California,Miami (FL),38,39,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636887,2024-10-06T03:00:00.000Z,Arizona,Texas Tech,22,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401640982,2024-10-08T23:00:00.000Z,Liberty,FIU,31,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641002,2024-10-09T23:30:00.000Z,Jacksonville State,New Mexico State,54,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643803,2024-10-10T23:30:00.000Z,James Madison,Coastal Carolina,39,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641009,2024-10-11T00:00:00.000Z,Louisiana Tech,Middle Tennessee,48,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401641030,2024-10-11T00:00:00.000Z,Western Kentucky,UTEP,44,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628513,2024-10-12T00:00:00.000Z,Maryland,Northwestern,10,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643733,2024-10-12T01:00:00.000Z,Utah State,UNLV,34,50,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636892,2024-10-12T02:30:00.000Z,Arizona State,Utah,27,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628385,2024-10-12T16:00:00.000Z,Alabama,South Carolina,27,25,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628389,2024-10-12T16:00:00.000Z,UMass,Missouri,3,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628512,2024-10-12T16:00:00.000Z,Iowa,Washington,40,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628517,2024-10-12T16:00:00.000Z,Rutgers,Wisconsin,7,42,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635576,2024-10-12T16:00:00.000Z,Wake Forest,Clemson,14,49,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635577,2024-10-12T16:00:00.000Z,North Carolina,Georgia Tech,34,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644743,2024-10-12T16:00:00.000Z,Kent State,Ball State,35,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644745,2024-10-12T16:00:00.000Z,Buffalo,Toledo,30,15,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645342,2024-10-12T16:00:00.000Z,Army,UAB,44,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644685,2024-10-12T18:00:00.000Z,Eastern Michigan,Miami (OH),14,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628390,2024-10-12T19:30:00.000Z,Oklahoma,Texas,3,34,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628511,2024-10-12T19:30:00.000Z,Illinois,Purdue,50,49,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628516,2024-10-12T19:30:00.000Z,USC,Penn State,30,33,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628981,2024-10-12T19:30:00.000Z,Notre Dame,Stanford,49,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635575,2024-10-12T19:30:00.000Z,Pittsburgh,California,17,15,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635578,2024-10-12T19:30:00.000Z,Virginia,Louisville,20,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636895,2024-10-12T19:30:00.000Z,UCF,Cincinnati,13,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643729,2024-10-12T19:30:00.000Z,Colorado State,San Jose State,31,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643732,2024-10-12T19:30:00.000Z,Wyoming,San Diego State,24,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643805,2024-10-12T19:30:00.000Z,Georgia State,Old Dominion,14,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644742,2024-10-12T19:30:00.000Z,Western Michigan,Akron,34,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644744,2024-10-12T19:30:00.000Z,Bowling Green,Northern Illinois,7,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645341,2024-10-12T19:30:00.000Z,South Florida,Memphis,3,21,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636893,2024-10-12T20:00:00.000Z,BYU,Arizona,41,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401644746,2024-10-12T20:00:00.000Z,Central Michigan,Ohio,25,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628386,2024-10-12T20:15:00.000Z,Georgia,Mississippi State,41,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643807,2024-10-12T21:00:00.000Z,UL Monroe,Southern Miss,38,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628391,2024-10-12T23:00:00.000Z,Tennessee,Florida,23,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643727,2024-10-12T23:00:00.000Z,New Mexico,Air Force,52,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643730,2024-10-12T23:00:00.000Z,Fresno State,Washington State,17,25,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643808,2024-10-12T23:00:00.000Z,Texas State,Arkansas State,41,9,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645343,2024-10-12T23:00:00.000Z,Florida Atlantic,North Texas,37,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401645344,2024-10-12T23:00:00.000Z,Rice,UTSA,29,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628388,2024-10-12T23:30:00.000Z,LSU,Ole Miss,29,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628515,2024-10-12T23:30:00.000Z,Oregon,Ohio State,32,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643731,2024-10-12T23:30:00.000Z,Nevada,Oregon State,42,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643806,2024-10-12T23:30:00.000Z,Louisiana,Appalachian State,34,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628387,2024-10-12T23:45:00.000Z,Kentucky,Vanderbilt,13,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401635574,2024-10-13T00:00:00.000Z,NC State,Syracuse,17,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636896,2024-10-13T00:00:00.000Z,West Virginia,Iowa State,16,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643804,2024-10-13T00:00:00.000Z,Georgia Southern,Marshall,24,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401628514,2024-10-13T01:00:00.000Z,UCLA,Minnesota,17,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401636894,2024-10-13T02:15:00.000Z,Colorado,Kansas State,28,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643728,2024-10-13T03:00:00.000Z,Hawaii,Boise State,7,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2024,401643809,2024-10-15T23:30:00.000Z,South Alabama,Troy,25,9,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
